id1	id2	count1	count2
GBC118873	GBC119981	19	1
GBC118873	GBC187595	19	1
GBC118874	GBC118875	13	1
GBC118874	GBC118877	13	1
GBC118874	GBC118878	13	13
GBC118875	GBC118877	1	1
GBC118878	GBC118880	13	1
GBC118878	GBC119983	13	1
GBC118890	GBC118888	17	1
GBC118890	GBC118897	17	2
GBC118897	GBC119133	2	1
GBC118917	GBC118902	624	1
GBC118917	GBC118915	624	2
GBC118917	GBC118920	624	1
GBC118917	GBC118956	624	1
GBC118917	GBC119003	624	2
GBC118917	GBC119998	624	4
GBC118917	GBC125187	624	2
GBC118917	GBC127695	624	7
GBC118917	GBC165950	624	2
GBC118917	GBC187605	624	1
GBC118917	GBC294438	624	1
GBC118917	GBC825993	624	1
GBC118937	GBC118936	44	1
GBC118937	GBC118955	44	10
GBC118937	GBC119350	44	1
GBC118955	GBC118951	10	1
GBC118951	GBC118956	1	1
GBC118955	GBC118956	10	1
GBC119001	GBC118980	30	15
GBC119001	GBC119003	30	2
GBC119053	GBC119056	1	1
GBC119053	GBC119091	1	1
GBC119124	GBC119053	10	1
GBC119124	GBC119091	10	1
GBC119124	GBC119103	10	1
GBC119124	GBC119111	10	1
GBC119124	GBC119133	10	1
GBC119124	GBC125232	10	1
GBC119124	GBC187626	10	1
GBC119218	GBC119249	25	4
GBC119218	GBC119262	25	7
GBC119262	GBC119249	7	4
GBC119249	GBC119285	4	1
GBC119262	GBC119260	7	1
GBC119337	GBC119285	25	1
GBC119337	GBC119319	25	1
GBC119337	GBC119321	25	1
GBC119321	GBC119350	1	1
GBC119337	GBC119340	25	1
GBC119337	GBC119350	25	1
GBC119337	GBC119479	25	21
GBC119978	GBC119641	374	2
GBC119978	GBC119953	374	1
GBC119998	GBC119953	4	1
GBC119978	GBC119981	374	1
GBC119978	GBC119983	374	1
GBC119978	GBC119998	374	4
GBC119978	GBC123638	374	2
GBC119978	GBC128145	374	5
GBC119978	GBC166345	374	2
GBC119978	GBC188027	374	1
GBC119978	GBC209715	374	1
GBC488568	GBC120785	11	1
GBC1126285	GBC120785	6	1
GBC142531	GBC120849	25	1
GBC120989	GBC121505	14	1
GBC121139	GBC121108	25	1
GBC121108	GBC125102	1	1
GBC123104	GBC121139	27	25
GBC121139	GBC125168	25	12
GBC121139	GBC210871	25	1
GBC121330	GBC121313	18	1
GBC121330	GBC121319	18	1
GBC121330	GBC121360	18	1
GBC121562	GBC121564	6	1
GBC121562	GBC121567	6	1
GBC121562	GBC129331	6	1
GBC143030	GBC121562	354	6
GBC121567	GBC143048	1	1
GBC122175	GBC122180	1	1
GBC122254	GBC122175	25	1
GBC489398	GBC122175	41	1
GBC122180	GBC122268	1	1
GBC122254	GBC122258	25	1
GBC122254	GBC122268	25	1
GBC122254	GBC130003	25	1
GBC122254	GBC296069	25	1
GBC489643	GBC122254	1801	25
GBC122254	GBC828308	25	2
GBC489653	GBC122258	5	1
GBC122268	GBC489687	1	1
GBC123104	GBC123091	27	1
GBC123104	GBC123638	27	2
GBC123104	GBC125168	27	12
GBC123104	GBC130637	27	1
GBC125102	GBC125118	1	1
GBC125168	GBC125102	12	1
GBC125118	GBC125232	1	1
GBC125168	GBC125166	12	1
GBC125168	GBC125187	12	2
GBC125168	GBC125232	12	1
GBC125168	GBC191994	12	2
GBC147372	GBC127142	208	2
GBC127679	GBC127412	194	1
GBC127679	GBC127642	194	1
GBC127679	GBC127652	194	2
GBC127695	GBC127652	7	2
GBC127679	GBC127671	194	1
GBC127679	GBC127695	194	7
GBC127679	GBC128145	194	5
GBC127679	GBC130637	194	1
GBC127679	GBC494920	194	1
GBC127679	GBC832419	194	1
GBC129047	GBC130621	8	1
GBC129391	GBC129482	5	1
GBC130003	GBC497143	1	1
GBC131033	GBC130906	17	1
GBC498025	GBC130906	11	1
GBC131033	GBC130994	17	1
GBC498202	GBC130994	22	1
GBC131033	GBC131010	17	2
GBC498252	GBC131010	17	2
GBC131033	GBC131034	17	1
GBC131033	GBC131040	17	1
GBC131033	GBC132506	17	1
GBC498319	GBC131033	1881	17
GBC131033	GBC1133344	17	2
GBC131034	GBC498320	1	1
GBC131040	GBC498346	1	1
GBC499946	GBC132506	3	1
GBC133438	GBC132951	852	7
GBC133438	GBC133364	852	6
GBC133438	GBC133412	852	1
GBC133457	GBC133412	3	1
GBC133438	GBC133434	852	1
GBC133440	GBC133434	4	1
GBC133438	GBC133439	852	3
GBC133438	GBC133440	852	4
GBC133438	GBC133443	852	1
GBC133438	GBC133453	852	1
GBC133438	GBC133457	852	3
GBC133438	GBC133473	852	1
GBC133438	GBC133736	852	10
GBC133438	GBC219042	852	1
GBC133438	GBC1135013	852	1
GBC133457	GBC133739	3	1
GBC133736	GBC133739	10	1
GBC134854	GBC220468	2	2
GBC305465	GBC134854	4	2
GBC139802	GBC135482	18	1
GBC221578	GBC135482	338	1
GBC155172	GBC135833	12620	5
GBC177790	GBC135833	44	5
GBC136384	GBC136372	38	2
GBC139802	GBC139798	18	1
GBC226256	GBC139798	19	1
GBC226266	GBC139802	37515	18
GBC313115	GBC139802	374	18
GBC139802	GBC839576	18	6
GBC142531	GBC141272	25	1
GBC165943	GBC141443	6	1
GBC187593	GBC141443	11	1
GBC143030	GBC141670	354	3
GBC141670	GBC145126	3	1
GBC142531	GBC142512	25	1
GBC143030	GBC142669	354	1
GBC230598	GBC142801	3031	1
GBC319267	GBC142801	19	1
GBC143030	GBC142951	354	10
GBC143030	GBC143031	354	1
GBC143030	GBC143048	354	1
GBC143030	GBC145126	354	1
GBC144333	GBC144327	3	1
GBC144333	GBC144357	3	1
GBC145480	GBC145472	5	1
GBC146077	GBC146070	43	1
GBC147372	GBC147368	208	1
GBC147372	GBC147422	208	1
GBC147372	GBC147498	208	2
GBC147372	GBC147652	208	1
GBC147372	GBC148474	208	1
GBC147422	GBC147424	1	1
GBC507557	GBC148026	14	3
GBC842903	GBC148026	29975	3
GBC148026	GBC843150	3	2
GBC1144554	GBC148026	258	3
GBC148537	GBC507922	1	1
GBC844719	GBC149611	195	1
GBC149875	GBC149849	4	1
GBC151637	GBC153423	1	1
GBC155172	GBC151637	12620	1
GBC157248	GBC151637	61	1
GBC153472	GBC153296	9	1
GBC153407	GBC511587	1	1
GBC155172	GBC153423	12620	1
GBC157248	GBC153423	61	1
GBC511674	GBC153472	1038	9
GBC158135	GBC153874	318	1
GBC511982	GBC153874	5	1
GBC154537	GBC154096	186	1
GBC154778	GBC154096	3	1
GBC154284	GBC156200	9	1
GBC154537	GBC154500	186	3
GBC154500	GBC154592	3	1
GBC155040	GBC154500	137	3
GBC154500	GBC155850	3	1
GBC154537	GBC154525	186	6
GBC155130	GBC154525	99	6
GBC154525	GBC155858	6	1
GBC154537	GBC154557	186	1
GBC154537	GBC154592	186	1
GBC155172	GBC154537	12620	186
GBC154537	GBC155862	186	11
GBC154537	GBC156270	186	11
GBC154537	GBC241705	186	1
GBC155271	GBC154557	97	1
GBC155418	GBC154592	6	1
GBC154864	GBC154778	7	3
GBC155172	GBC154778	12620	3
GBC155600	GBC154778	51	3
GBC155172	GBC154864	12620	7
GBC155600	GBC154864	51	7
GBC154972	GBC154923	10	2
GBC155172	GBC154923	12620	2
GBC155467	GBC154923	104	2
GBC154972	GBC154971	10	1
GBC155171	GBC154971	4	1
GBC155172	GBC154972	12620	10
GBC155467	GBC154972	104	10
GBC155172	GBC155040	12620	137
GBC155040	GBC155380	137	12
GBC155040	GBC155418	137	6
GBC155040	GBC155850	137	1
GBC155099	GBC155102	2	1
GBC155112	GBC155099	6	2
GBC155172	GBC155099	12620	2
GBC155271	GBC155099	97	2
GBC155246	GBC155102	13	1
GBC155172	GBC155112	12620	6
GBC155271	GBC155112	97	6
GBC155112	GBC155448	6	1
GBC155112	GBC155580	6	2
GBC155112	GBC242109	6	1
GBC155130	GBC155131	99	1
GBC155172	GBC155130	12620	99
GBC155130	GBC155246	99	13
GBC155130	GBC155858	99	1
GBC155174	GBC155131	39	1
GBC155155	GBC155161	3	1
GBC155172	GBC155155	12620	3
GBC155155	GBC172977	3	1
GBC155172	GBC155161	12620	1
GBC155161	GBC1149036	1	1
GBC155169	GBC155166	7	3
GBC155172	GBC155166	12620	3
GBC155176	GBC155166	60	3
GBC155172	GBC155169	12620	7
GBC155176	GBC155169	60	7
GBC155170	GBC155171	4	4
GBC155172	GBC155170	12620	4
GBC155174	GBC155170	39	4
GBC155172	GBC155171	12620	4
GBC155174	GBC155171	39	4
GBC155171	GBC155188	4	1
GBC155171	GBC177789	4	1
GBC155172	GBC155174	12620	39
GBC155172	GBC155176	12620	60
GBC155172	GBC155189	12620	3
GBC155172	GBC155196	12620	2
GBC155172	GBC155205	12620	5
GBC155172	GBC155213	12620	1
GBC155172	GBC155222	12620	3
GBC155172	GBC155232	12620	9
GBC155172	GBC155246	12620	13
GBC155172	GBC155271	12620	97
GBC155172	GBC155322	12620	6
GBC155172	GBC155351	12620	4
GBC155172	GBC155380	12620	12
GBC155172	GBC155418	12620	6
GBC155172	GBC155467	12620	104
GBC155172	GBC155600	12620	51
GBC155172	GBC155862	12620	11
GBC155172	GBC156270	12620	11
GBC155172	GBC157248	12620	61
GBC155172	GBC162689	12620	2
GBC155172	GBC172981	12620	2
GBC155172	GBC177790	12620	44
GBC155172	GBC242112	12620	6
GBC155172	GBC331956	12620	7
GBC155172	GBC512584	12620	1
GBC155172	GBC849175	12620	3
GBC155172	GBC1149039	12620	2
GBC155174	GBC155177	39	1
GBC155174	GBC157249	39	2
GBC155176	GBC155177	60	1
GBC155176	GBC155353	60	1
GBC155176	GBC155469	60	1
GBC155189	GBC155188	3	1
GBC155189	GBC155196	3	2
GBC155205	GBC155189	5	3
GBC155189	GBC155605	3	1
GBC155205	GBC155196	5	2
GBC155222	GBC155213	3	1
GBC155232	GBC155213	9	1
GBC155232	GBC155222	9	3
GBC155232	GBC155867	9	1
GBC155271	GBC155480	97	1
GBC155271	GBC157268	97	3
GBC155322	GBC155351	6	4
GBC155351	GBC155353	4	1
GBC155380	GBC155418	12	6
GBC155448	GBC155449	1	1
GBC155467	GBC155448	104	1
GBC155448	GBC155480	1	1
GBC155449	GBC155469	1	1
GBC155467	GBC155469	104	1
GBC155467	GBC155480	104	1
GBC155467	GBC155668	104	1
GBC155467	GBC177876	104	2
GBC155600	GBC155580	51	2
GBC155600	GBC155605	51	1
GBC155600	GBC155668	51	1
GBC155600	GBC156327	51	1
GBC155600	GBC157403	51	2
GBC155862	GBC155850	11	1
GBC155862	GBC155858	11	1
GBC155862	GBC155867	11	1
GBC155862	GBC156270	11	11
GBC513191	GBC156018	25	1
GBC156270	GBC156327	11	1
GBC156270	GBC178668	11	1
GBC156515	GBC156884	6	1
GBC156515	GBC178851	6	1
GBC157248	GBC157249	61	2
GBC157248	GBC157268	61	3
GBC157248	GBC157403	61	2
GBC157248	GBC1150131	61	1
GBC157693	GBC157620	117	1
GBC157693	GBC157694	117	1
GBC157693	GBC174487	117	1
GBC157693	GBC243825	117	1
GBC158135	GBC157942	318	4
GBC157942	GBC158304	4	1
GBC157942	GBC158423	4	3
GBC515180	GBC157942	387	4
GBC158135	GBC158037	318	6
GBC515459	GBC158037	291	6
GBC158135	GBC158088	318	2
GBC158088	GBC158211	2	1
GBC515555	GBC158088	448	2
GBC158088	GBC851147	2	1
GBC158088	GBC1150457	2	1
GBC158135	GBC158211	318	1
GBC158135	GBC158304	318	1
GBC158135	GBC158423	318	3
GBC158135	GBC169545	318	1
GBC158135	GBC174590	318	1
GBC158135	GBC180301	318	1
GBC515721	GBC158135	65708	318
GBC158135	GBC516194	318	1
GBC158135	GBC851167	318	41
GBC158135	GBC1150459	318	26
GBC515974	GBC158211	28	1
GBC158423	GBC158304	3	1
GBC516359	GBC158304	60	1
GBC516497	GBC158423	88	3
GBC853365	GBC161651	579	3
GBC337938	GBC161760	4	1
GBC161932	GBC161846	7	1
GBC338276	GBC161846	250	1
GBC161932	GBC247640	7	2
GBC338755	GBC161932	59365	7
GBC162689	GBC172981	2	2
GBC854568	GBC162814	347	1
GBC164380	GBC163761	21	1
GBC164380	GBC164391	21	2
GBC164380	GBC169082	21	1
GBC519647	GBC164712	15	1
GBC165616	GBC187228	10	1
GBC165943	GBC165950	6	2
GBC165943	GBC166345	6	2
GBC187593	GBC165943	11	6
GBC165943	GBC250879	6	1
GBC165950	GBC187605	2	1
GBC166345	GBC188027	2	1
GBC252827	GBC167814	4	1
GBC346456	GBC167814	3	1
GBC522216	GBC168173	60	1
GBC169545	GBC174590	1	1
GBC523176	GBC169545	19	1
GBC169596	GBC192503	11	1
GBC170567	GBC170556	8	1
GBC174314	GBC171471	250	1
GBC172447	GBC172114	302	3
GBC172447	GBC172417	302	4
GBC172417	GBC172452	4	1
GBC172417	GBC172455	4	1
GBC172447	GBC172427	302	1
GBC172447	GBC172436	302	6
GBC172436	GBC172593	6	1
GBC172447	GBC172444	302	1
GBC172444	GBC172450	1	1
GBC172447	GBC172446	302	7
GBC172447	GBC172450	302	1
GBC172447	GBC172452	302	1
GBC172447	GBC172455	302	1
GBC172447	GBC172494	302	1
GBC172447	GBC172525	302	1
GBC172447	GBC863425	302	2
GBC172447	GBC1163231	302	2
GBC172452	GBC172455	1	1
GBC195406	GBC172896	19	1
GBC172981	GBC172977	2	1
GBC174051	GBC174050	3	1
GBC174311	GBC174050	2	1
GBC174314	GBC174051	250	3
GBC174314	GBC174128	250	1
GBC174314	GBC174305	250	2
GBC174314	GBC174306	250	6
GBC174306	GBC174318	6	1
GBC174314	GBC174311	250	2
GBC174314	GBC174313	250	1
GBC174314	GBC174317	250	1
GBC174314	GBC174318	250	1
GBC174487	GBC174496	1	1
GBC174590	GBC174591	1	1
GBC525555	GBC174590	16	1
GBC525557	GBC174591	2	1
GBC176442	GBC175220	19	1
GBC176442	GBC176090	19	1
GBC176248	GBC176222	5	1
GBC176248	GBC176334	5	1
GBC177510	GBC177327	15	1
GBC178064	GBC177549	34	2
GBC177790	GBC177789	44	1
GBC177790	GBC177876	44	2
GBC177790	GBC178668	44	1
GBC177790	GBC528337	44	1
GBC528519	GBC177937	441	3
GBC177937	GBC868695	3	1
GBC178064	GBC178039	34	2
GBC178064	GBC178059	34	1
GBC179079	GBC179075	15	1
GBC179079	GBC179905	15	1
GBC180030	GBC179991	130	2
GBC180030	GBC180026	130	5
GBC180030	GBC180074	130	1
GBC180030	GBC180465	130	1
GBC530909	GBC180301	663	1
GBC180972	GBC180773	78	1
GBC180972	GBC180912	78	1
GBC180972	GBC180971	78	2
GBC180971	GBC180974	2	1
GBC180972	GBC180974	78	1
GBC180972	GBC180975	78	1
GBC870770	GBC181519	463	1
GBC181931	GBC182168	1	1
GBC182622	GBC182623	16	1
GBC534595	GBC184514	41	2
GBC184856	GBC363673	1	1
GBC184856	GBC535005	1	1
GBC185134	GBC185120	2	1
GBC535296	GBC185134	219	2
GBC186738	GBC186729	49	3
GBC536536	GBC187303	66	1
GBC187593	GBC187595	11	1
GBC187593	GBC187605	11	1
GBC187593	GBC187626	11	1
GBC187593	GBC188027	11	1
GBC187593	GBC191994	11	2
GBC188144	GBC188946	11	1
GBC876475	GBC188890	52	1
GBC189063	GBC194700	12	1
GBC189063	GBC273299	12	1
GBC189096	GBC189097	4	1
GBC189643	GBC189096	501	4
GBC189644	GBC189097	3	1
GBC189643	GBC189629	501	3
GBC189629	GBC189660	3	3
GBC189633	GBC189632	5	1
GBC189636	GBC189632	3	1
GBC189643	GBC189633	501	5
GBC189633	GBC189655	5	3
GBC189633	GBC189658	5	1
GBC189643	GBC189636	501	3
GBC189643	GBC189642	501	1
GBC189644	GBC189642	3	1
GBC189643	GBC189644	501	3
GBC189643	GBC189649	501	1
GBC189643	GBC189655	501	3
GBC189643	GBC189658	501	1
GBC189643	GBC189660	501	3
GBC189643	GBC189682	501	1
GBC189643	GBC189697	501	1
GBC189643	GBC189722	501	2
GBC189643	GBC191497	501	2
GBC189643	GBC273638	501	1
GBC189655	GBC189658	3	1
GBC189658	GBC195300	1	1
GBC189682	GBC189728	1	1
GBC189722	GBC189728	2	1
GBC190228	GBC190172	78	2
GBC190172	GBC190302	2	1
GBC539183	GBC190172	195	2
GBC190228	GBC190213	78	1
GBC539326	GBC190213	59	1
GBC190228	GBC190302	78	1
GBC539360	GBC190228	11681	78
GBC190228	GBC877553	78	9
GBC539577	GBC190302	10	1
GBC192954	GBC192937	15	1
GBC195406	GBC194841	19	1
GBC195869	GBC196879	11	1
GBC199638	GBC198071	11	1
GBC545828	GBC198071	17	1
GBC198071	GBC884301	1	1
GBC198922	GBC199038	1	1
GBC199071	GBC199038	5	1
GBC199071	GBC281881	5	1
GBC199638	GBC199637	11	1
GBC547244	GBC199637	12	1
GBC547245	GBC199638	2457	11
GBC199638	GBC885313	11	2
GBC206059	GBC200270	446	3
GBC200270	GBC211657	3	1
GBC221578	GBC200270	338	3
GBC200270	GBC261403	3	2
GBC200885	GBC200879	86	1
GBC200879	GBC200889	1	1
GBC200885	GBC200889	86	1
GBC200885	GBC200894	86	2
GBC200885	GBC200906	86	1
GBC200885	GBC200911	86	1
GBC200885	GBC283700	86	1
GBC222305	GBC201200	2	1
GBC223774	GBC202714	7	2
GBC206059	GBC205918	446	3
GBC205918	GBC206187	3	1
GBC225900	GBC205918	156	3
GBC206059	GBC205993	446	6
GBC226003	GBC205993	184	6
GBC205993	GBC226386	6	3
GBC206059	GBC206055	446	19
GBC206055	GBC206062	19	2
GBC226262	GBC206055	664	19
GBC206059	GBC206062	446	2
GBC206059	GBC206072	446	1
GBC206059	GBC206187	446	1
GBC206059	GBC206405	446	1
GBC206059	GBC211657	446	1
GBC226266	GBC206059	37515	446
GBC206059	GBC247688	446	23
GBC206059	GBC268030	446	28
GBC206059	GBC554349	446	1
GBC226271	GBC206062	25	2
GBC206072	GBC206073	1	1
GBC226292	GBC206072	228	1
GBC206072	GBC247692	1	1
GBC206072	GBC554351	1	1
GBC226293	GBC206073	7	1
GBC226454	GBC206187	23	1
GBC206222	GBC226481	2	1
GBC554585	GBC206222	130	2
GBC206222	GBC889102	2	1
GBC226710	GBC206405	9	1
GBC890098	GBC207614	49	1
GBC557856	GBC208404	209	3
GBC208404	GBC891201	3	1
GBC209329	GBC209715	28	1
GBC209329	GBC210871	28	1
GBC209329	GBC250879	28	1
GBC209329	GBC294437	28	8
GBC893848	GBC210565	2819	1
GBC560431	GBC210831	138	1
GBC894082	GBC210831	2	1
GBC211035	GBC211026	37	3
GBC230576	GBC211026	33	3
GBC211035	GBC211034	37	1
GBC211034	GBC230596	1	1
GBC211035	GBC211064	37	1
GBC211035	GBC215991	37	1
GBC230598	GBC211035	3031	37
GBC211035	GBC251804	37	4
GBC211035	GBC272928	37	6
GBC211868	GBC211541	184	3
GBC561190	GBC211541	192	3
GBC231777	GBC211657	38	1
GBC211868	GBC211829	184	3
GBC561611	GBC211829	139	3
GBC211829	GBC561983	3	1
GBC211868	GBC211856	184	3
GBC561740	GBC211856	345	3
GBC211868	GBC211858	184	1
GBC561752	GBC211858	10	1
GBC211868	GBC211867	184	1
GBC561782	GBC211867	7	1
GBC211868	GBC252623	184	1
GBC561783	GBC211868	26202	184
GBC211868	GBC894880	184	28
GBC212182	GBC212181	2	1
GBC212181	GBC232468	1	1
GBC232469	GBC212182	262	2
GBC212182	GBC252801	2	1
GBC232586	GBC212233	10	1
GBC233801	GBC213273	418	8
GBC213273	GBC275022	8	2
GBC564548	GBC213660	102	46
GBC899531	GBC213660	448842	46
GBC213660	GBC900393	46	16
GBC213660	GBC937262	46	2
GBC214231	GBC218356	4	1
GBC236179	GBC215991	18	1
GBC216433	GBC216392	19	1
GBC237570	GBC217257	35	1
GBC568757	GBC217257	56	1
GBC220945	GBC219443	2	1
GBC228860	GBC219443	40	1
GBC224870	GBC219683	22	1
GBC225257	GBC220247	9	1
GBC220367	GBC225433	1	1
GBC305465	GBC220468	4	2
GBC220814	GBC220792	12	1
GBC220814	GBC221214	12	1
GBC225696	GBC220945	3	2
GBC230598	GBC220945	3031	2
GBC236179	GBC220945	18	2
GBC221578	GBC221406	338	2
GBC225900	GBC221406	156	2
GBC221578	GBC221503	338	3
GBC226003	GBC221503	184	3
GBC221503	GBC226386	3	3
GBC221578	GBC221577	338	8
GBC221577	GBC221581	8	1
GBC226262	GBC221577	664	8
GBC221577	GBC231775	8	2
GBC221578	GBC221581	338	1
GBC221578	GBC221583	338	1
GBC221578	GBC221586	338	1
GBC221578	GBC221590	338	1
GBC226266	GBC221578	37515	338
GBC221578	GBC231777	338	38
GBC221578	GBC236950	338	16
GBC221578	GBC261403	338	2
GBC221578	GBC573605	338	1
GBC226271	GBC221581	25	1
GBC226276	GBC221583	200	1
GBC226283	GBC221586	150	1
GBC226292	GBC221590	228	1
GBC224167	GBC224166	29	1
GBC224168	GBC224166	2	1
GBC226256	GBC224166	19	1
GBC224167	GBC224168	29	2
GBC224167	GBC225114	29	20
GBC226266	GBC224167	37515	29
GBC227389	GBC224167	315	29
GBC224167	GBC310470	29	1
GBC224168	GBC225116	2	1
GBC226276	GBC224168	200	2
GBC227393	GBC224168	3	2
GBC577639	GBC224491	2	1
GBC224870	GBC224775	22	2
GBC224870	GBC224901	22	1
GBC224870	GBC224924	22	1
GBC224900	GBC224901	1	1
GBC225114	GBC225028	20	1
GBC225900	GBC225028	156	1
GBC225114	GBC225116	20	1
GBC225114	GBC225118	20	1
GBC226266	GBC225114	37515	20
GBC227389	GBC225114	315	20
GBC226276	GBC225116	200	1
GBC227393	GBC225116	3	1
GBC226306	GBC225118	124	1
GBC227405	GBC225118	3	1
GBC230598	GBC225696	3031	3
GBC236179	GBC225696	18	3
GBC225900	GBC225896	156	1
GBC226234	GBC225896	5	1
GBC225900	GBC225898	156	1
GBC226246	GBC225898	7	1
GBC225900	GBC225899	156	5
GBC225899	GBC225902	5	1
GBC226262	GBC225899	664	5
GBC225899	GBC226452	5	2
GBC225899	GBC226502	5	1
GBC225900	GBC225902	156	1
GBC225900	GBC225914	156	1
GBC225900	GBC225921	156	1
GBC226266	GBC225900	37515	156
GBC225900	GBC226454	156	23
GBC225900	GBC226503	156	13
GBC225900	GBC312807	156	1
GBC226269	GBC225902	43	1
GBC226306	GBC225914	124	1
GBC226333	GBC225921	109	1
GBC226003	GBC225997	184	1
GBC225997	GBC226020	1	1
GBC226386	GBC225997	3	1
GBC226230	GBC225997	14	1
GBC226003	GBC225998	184	1
GBC226386	GBC225998	3	1
GBC226240	GBC225998	23	1
GBC226003	GBC226001	184	8
GBC226001	GBC226005	8	2
GBC226001	GBC226386	8	3
GBC226262	GBC226001	664	8
GBC226003	GBC226004	184	1
GBC226003	GBC226005	184	2
GBC226003	GBC226020	184	1
GBC226003	GBC226386	184	3
GBC226266	GBC226003	37515	184
GBC226003	GBC226380	184	21
GBC226003	GBC226398	184	14
GBC226386	GBC226004	3	1
GBC226267	GBC226004	140	1
GBC226004	GBC226399	1	1
GBC226386	GBC226005	3	2
GBC226269	GBC226005	43	2
GBC226386	GBC226020	3	1
GBC226306	GBC226020	124	1
GBC226079	GBC226066	2	1
GBC226066	GBC226092	1	1
GBC226240	GBC226066	23	1
GBC226094	GBC226079	19	2
GBC226118	GBC226079	5	2
GBC226266	GBC226079	37515	2
GBC226094	GBC226092	19	1
GBC226240	GBC226092	23	1
GBC226094	GBC226093	19	1
GBC226253	GBC226093	10	1
GBC226094	GBC226096	19	1
GBC226094	GBC226098	19	1
GBC226094	GBC226118	19	5
GBC226266	GBC226094	37515	19
GBC226096	GBC226100	1	1
GBC226306	GBC226096	124	1
GBC226098	GBC226100	1	1
GBC226333	GBC226098	109	1
GBC226343	GBC226100	2	1
GBC226266	GBC226118	37515	5
GBC226144	GBC226142	6	1
GBC226240	GBC226142	23	1
GBC226166	GBC226144	13	6
GBC226266	GBC226144	37515	6
GBC226333	GBC226144	109	6
GBC226166	GBC226167	13	1
GBC226266	GBC226166	37515	13
GBC226333	GBC226166	109	13
GBC226267	GBC226167	140	1
GBC226195	GBC226201	3	1
GBC226211	GBC226195	10	3
GBC226195	GBC226215	3	3
GBC226266	GBC226195	37515	3
GBC226195	GBC226322	3	1
GBC226283	GBC226201	150	1
GBC226207	GBC226294	1	1
GBC226211	GBC226210	10	1
GBC226262	GBC226210	664	1
GBC226211	GBC226215	10	3
GBC226266	GBC226211	37515	10
GBC226266	GBC226215	37515	3
GBC226230	GBC226221	14	5
GBC226266	GBC226221	37515	5
GBC226306	GBC226221	124	5
GBC226266	GBC226230	37515	14
GBC226306	GBC226230	124	14
GBC226230	GBC313104	14	1
GBC226234	GBC226235	5	1
GBC226240	GBC226234	23	5
GBC226266	GBC226234	37515	5
GBC226292	GBC226234	228	5
GBC226235	GBC226241	1	1
GBC226267	GBC226235	140	1
GBC226293	GBC226235	7	1
GBC226240	GBC226241	23	1
GBC226266	GBC226240	37515	23
GBC226292	GBC226240	228	23
GBC226240	GBC227381	23	1
GBC226240	GBC313106	23	1
GBC226267	GBC226241	140	1
GBC226293	GBC226241	7	1
GBC226246	GBC226245	7	2
GBC226262	GBC226245	664	2
GBC226280	GBC226245	3	2
GBC226249	GBC226246	18	7
GBC226266	GBC226246	37515	7
GBC226283	GBC226246	150	7
GBC226246	GBC226311	7	1
GBC226249	GBC226250	18	1
GBC226266	GBC226249	37515	18
GBC226283	GBC226249	150	18
GBC226249	GBC226287	18	1
GBC226267	GBC226250	140	1
GBC226284	GBC226250	4	1
GBC226256	GBC226253	19	10
GBC226266	GBC226253	37515	10
GBC226276	GBC226253	200	10
GBC226266	GBC226256	37515	19
GBC226276	GBC226256	200	19
GBC226266	GBC226262	37515	664
GBC226262	GBC226269	664	43
GBC226262	GBC226271	664	25
GBC226262	GBC226273	664	1
GBC226262	GBC226280	664	3
GBC226262	GBC226452	664	2
GBC226262	GBC226502	664	1
GBC226262	GBC227185	664	1
GBC226262	GBC231775	664	2
GBC226265	GBC226264	26	25
GBC226266	GBC226264	37515	25
GBC226267	GBC226264	140	25
GBC226266	GBC226265	37515	26
GBC226267	GBC226265	140	26
GBC226265	GBC227388	26	2
GBC226266	GBC226267	37515	140
GBC226266	GBC226269	37515	43
GBC226266	GBC226271	37515	25
GBC226266	GBC226276	37515	200
GBC226266	GBC226283	37515	150
GBC226266	GBC226292	37515	228
GBC226266	GBC226306	37515	124
GBC226266	GBC226333	37515	109
GBC226266	GBC226380	37515	21
GBC226266	GBC226386	37515	3
GBC226266	GBC226398	37515	14
GBC226266	GBC226454	37515	23
GBC226266	GBC226503	37515	13
GBC226266	GBC226710	37515	9
GBC226266	GBC226993	37515	8
GBC226266	GBC227186	37515	8
GBC226266	GBC227389	37515	315
GBC226266	GBC231777	37515	38
GBC226266	GBC236950	37515	16
GBC226266	GBC247688	37515	23
GBC226266	GBC268030	37515	28
GBC226266	GBC313115	37515	374
GBC226266	GBC578816	37515	8
GBC226266	GBC913021	37515	9
GBC226267	GBC226277	140	1
GBC226267	GBC226284	140	4
GBC226267	GBC226293	140	7
GBC226267	GBC226399	140	1
GBC226267	GBC226994	140	1
GBC226267	GBC227390	140	3
GBC226267	GBC313116	140	5
GBC226269	GBC226271	43	25
GBC226269	GBC227391	43	1
GBC226269	GBC578818	43	1
GBC226276	GBC226273	200	1
GBC226276	GBC226277	200	1
GBC226276	GBC226286	200	4
GBC226276	GBC226294	200	1
GBC226276	GBC226309	200	1
GBC226276	GBC226335	200	2
GBC226276	GBC227393	200	3
GBC226276	GBC313119	200	3
GBC226283	GBC226280	150	3
GBC226283	GBC226284	150	4
GBC226283	GBC226286	150	4
GBC226283	GBC226298	150	1
GBC226283	GBC226313	150	1
GBC226283	GBC227396	150	4
GBC226283	GBC247691	150	1
GBC226283	GBC313122	150	2
GBC226292	GBC226287	228	1
